dir,hir,lvr,ccs,mcs,pbcr,dmi,self,single,uria,comdominiom,black,deny
0.359000015258789,0.26700000762939496,0.557768924302789,1.0,2.0,no,no,no,yes,3.9000000953674303,0,yes,no
0.325,0.277900009155273,0.770833333333333,5.0,2.0,no,no,no,no,3.9000000953674303,0,no,no
0.34700000762939504,0.205,0.9007092198581559,1.0,2.0,no,no,no,no,3.9000000953674303,0,no,no
0.32400001525878896,0.22309999465942398,0.36875,1.0,2.0,no,no,no,yes,4.30000019073486,1,no,no
0.297000007629395,0.262999992370605,0.901408450704225,2.0,2.0,no,no,no,no,3.20000004768372,0,no,no
0.17510000228881797,0.171200008392334,0.7530981777966,6.0,2.0,no,no,no,no,4.30000019073486,1,no,no
0.36869998931884795,0.267999992370605,0.8,2.0,2.0,no,no,no,no,3.20000004768372,0,no,no
0.323800010681152,0.287299995422363,0.8,1.0,1.0,no,no,no,no,1.79999995231628,0,no,no
0.310599994659424,0.301499996185303,0.9034482758620691,1.0,1.0,no,no,no,no,3.20000004768372,0,no,no
0.3554000091552729,0.275699996948242,0.950570342205323,1.0,2.0,no,no,no,no,10.6000003814697,0,no,no
0.311000003814697,0.298999996185303,0.80327868852459,1.0,2.0,no,no,no,no,3.20000004768372,0,no,no
0.364000015258789,0.248999996185303,0.8,1.0,2.0,no,no,no,no,3.20000004768372,0,no,no
0.33799999237060496,0.288999996185303,0.905405405405405,1.0,2.0,no,no,no,yes,10.6000003814697,0,no,no
0.336500015258789,0.25379999160766603,0.898305084745763,3.0,2.0,no,no,no,no,10.6000003814697,0,no,no
0.225,0.21,0.857142857142857,2.0,1.0,no,no,no,no,3.9000000953674303,1,no,no
0.32400001525878896,0.15600000381469697,0.7211538461538459,1.0,2.0,no,no,no,no,3.20000004768372,1,no,no
0.323699989318848,0.30020000457763696,0.88,1.0,2.0,no,no,no,yes,3.9000000953674303,0,no,no
0.25,0.18,0.8804347826086959,2.0,1.0,no,no,no,yes,10.6000003814697,0,yes,no
0.36,0.23,0.754545454545455,1.0,2.0,no,no,no,yes,4.30000019073486,0,no,yes
0.35,0.23,0.75,2.0,1.0,no,no,yes,no,3.20000004768372,1,no,yes
0.35,0.27,0.4,1.0,1.0,no,no,no,no,3.9000000953674303,0,yes,no
0.35,0.28,0.8,1.0,2.0,no,no,no,yes,1.79999995231628,0,no,no
0.33388999938964803,0.25482000350952105,0.6,1.0,1.0,no,no,no,no,5.300000190734861,0,no,no
0.300799999237061,0.286399993896484,0.8620689655172409,1.0,2.0,no,no,no,no,3.20000004768372,0,no,no
0.302999992370605,0.231299991607666,0.677966101694915,3.0,2.0,no,no,no,yes,10.6000003814697,0,no,yes
0.345800018310547,0.268400001525879,0.797546012269939,2.0,1.0,no,no,no,no,3.20000004768372,0,no,no
0.39799999237060496,0.312000007629395,0.703883495145631,2.0,1.0,no,no,no,no,3.20000004768372,0,no,yes
0.169300003051758,0.0952999973297119,0.8,1.0,1.0,no,no,no,no,3.0999999046325697,0,no,yes
0.340800018310547,0.308799991607666,0.8830769230769231,1.0,1.0,no,no,no,no,3.0999999046325697,0,no,no
0.36380001068115203,0.28940000534057597,0.899408284023669,2.0,2.0,no,no,no,no,3.0999999046325697,0,no,no
0.19270000457763697,0.18823999404907202,0.6909090909090911,2.0,1.0,no,no,no,no,3.20000004768372,0,no,yes
0.177700004577637,0.12539999961853,0.675,3.0,1.0,no,no,yes,no,4.30000019073486,0,no,no
0.36,0.25,0.8,3.0,2.0,no,no,yes,no,3.0999999046325697,0,yes,no
0.320499992370605,0.317000007629395,0.565217391304348,1.0,2.0,no,no,yes,yes,3.20000004768372,1,no,no
0.44,0.36,0.8034188034188029,1.0,1.0,yes,no,no,no,3.20000004768372,0,no,no
0.292099990844727,0.274899997711182,0.901960784313726,1.0,2.0,no,no,no,yes,10.6000003814697,0,no,no
0.395,0.24139999389648398,0.8,2.0,2.0,no,no,no,no,3.20000004768372,0,no,no
0.37,0.28420000076293894,0.833333333333333,2.0,1.0,no,no,no,no,3.9000000953674303,0,no,yes
0.44,0.39,0.8987341772151899,6.0,2.0,yes,no,no,no,3.9000000953674303,0,yes,yes
0.37,0.29,0.504,6.0,2.0,yes,no,no,yes,1.79999995231628,1,yes,yes
0.293899993896484,0.245900001525879,0.953333333333333,5.0,2.0,no,no,no,yes,3.20000004768372,1,yes,no
0.44470001220703104,0.36069999694824206,0.8653846153846151,2.0,1.0,no,no,no,no,3.9000000953674303,0,no,no
0.35,0.3,0.797752808988764,1.0,2.0,yes,no,no,yes,3.0999999046325697,1,no,no
0.359000015258789,0.17270000457763698,0.8,6.0,2.0,no,no,yes,yes,3.20000004768372,0,no,no
0.39,0.26,0.7938461538461541,1.0,1.0,no,no,no,yes,3.0999999046325697,0,no,no
0.34,0.33,0.9,1.0,2.0,yes,no,yes,no,5.300000190734861,0,no,no
0.393600006103516,0.2575,0.7987421383647801,1.0,2.0,yes,no,no,no,3.20000004768372,0,no,no
0.31,0.31,0.897590361445783,4.0,2.0,yes,no,no,no,3.9000000953674303,0,no,no
0.301599998474121,0.18090000152587898,0.7951807228915658,1.0,2.0,no,no,no,yes,1.79999995231628,1,no,no
0.427400016784668,0.3529999923706049,0.797153024911032,5.0,2.0,yes,no,no,no,1.79999995231628,0,yes,no
0.351399993896484,0.351399993896484,0.901754385964912,2.0,1.0,yes,no,no,no,3.20000004768372,0,no,no
0.39,0.33,0.8,2.0,1.0,no,no,no,no,8.89999961853027,0,no,no
0.34930000305175796,0.194799995422363,1.2,1.0,1.0,no,no,no,no,3.0999999046325697,0,no,yes
0.372299995422363,0.295799999237061,0.9020408163265309,1.0,1.0,no,no,no,no,3.0999999046325697,0,no,no
0.335299987792969,0.245799999237061,0.8764705882352941,1.0,1.0,no,no,no,no,3.0999999046325697,1,no,no
0.388499984741211,0.265300006866455,0.8,1.0,1.0,no,no,no,no,3.0999999046325697,0,no,no
0.420900001525879,0.301499996185303,0.771653543307087,1.0,1.0,no,no,no,no,5.300000190734861,0,no,no
0.28399999618530297,0.281399993896484,0.8985507246376809,1.0,2.0,no,no,no,no,3.20000004768372,0,no,no
0.354000015258789,0.255699996948242,0.9,1.0,2.0,no,no,no,no,5.300000190734861,0,yes,no
0.47779998779296895,0.36619998931884795,0.7506493506493509,6.0,2.0,yes,no,no,no,3.0999999046325697,0,no,yes
0.409799995422363,0.314699993133545,0.823008849557522,1.0,2.0,no,no,no,no,3.9000000953674303,1,yes,no
0.19440000534057603,0.192600002288818,0.7934426229508199,1.0,1.0,no,no,no,no,3.20000004768372,0,no,no
0.46450000762939503,0.34700000762939504,0.7311827956989251,1.0,2.0,no,no,no,no,3.5999999046325697,0,no,no
0.341699981689453,0.253299999237061,0.753333333333333,1.0,1.0,no,no,no,yes,2.0,0,no,no
0.317700004577637,0.297099990844727,0.9027777777777779,1.0,1.0,no,no,no,yes,3.0999999046325697,0,yes,no
0.30829999923706103,0.188500003814697,0.8,2.0,3.0,no,no,yes,yes,10.6000003814697,0,yes,no
0.35369998931884794,0.2825,0.89375,1.0,2.0,no,no,no,yes,3.20000004768372,1,no,no
0.39380001068115206,0.39380001068115206,0.738461538461539,1.0,2.0,no,no,no,yes,3.20000004768372,1,no,no
0.39220001220703105,0.23110000610351603,0.800865800865801,1.0,2.0,no,no,no,no,3.5999999046325697,1,no,no
0.20049999237060503,0.146000003814697,0.8267716535433071,1.0,2.0,no,no,yes,no,3.5999999046325697,0,yes,no
0.47939998626709,0.468499984741211,0.666666666666667,4.0,2.0,no,no,no,yes,4.30000019073486,1,no,no
0.311499996185303,0.22309999465942398,0.797385620915033,1.0,2.0,no,no,no,yes,1.79999995231628,0,no,no
0.11350000381469699,0.0977999973297119,0.7989417989417991,1.0,1.0,no,no,yes,no,3.5999999046325697,0,no,no
0.318899993896484,0.184099998474121,0.9,5.0,1.0,yes,no,no,no,3.20000004768372,0,yes,yes
0.351699981689453,0.256100006103516,0.8978102189781021,1.0,2.0,no,no,no,no,10.6000003814697,0,no,no
0.24420000076293902,0.195100002288818,0.8026315789473679,1.0,1.0,no,no,no,no,1.79999995231628,1,no,no
0.318400001525879,0.23559999465942397,0.307692307692308,1.0,2.0,no,no,no,no,3.5999999046325697,1,no,no
0.192199993133545,0.177700004577637,0.897058823529412,1.0,2.0,no,no,no,yes,3.20000004768372,1,no,no
0.421500015258789,0.38240001678466795,0.8764705882352941,1.0,1.0,no,no,no,no,4.30000019073486,1,no,no
0.33930000305175795,0.211800003051758,0.8598726114649681,2.0,2.0,no,no,no,no,3.5999999046325697,0,no,no
0.10789999961852999,0.0881999969482422,0.6857142857142859,1.0,1.0,no,no,yes,no,3.5999999046325697,0,no,no
0.267900009155273,0.10380000114440899,0.905405405405405,1.0,2.0,no,no,no,yes,3.20000004768372,1,no,yes
0.35819999694824206,0.28059999465942403,0.898305084745763,5.0,2.0,yes,no,no,no,3.5999999046325697,0,yes,yes
0.36799999237060493,0.282800006866455,0.9,1.0,2.0,no,no,no,yes,5.300000190734861,1,no,no
0.25379999160766603,0.25379999160766603,0.9,4.0,2.0,no,no,no,yes,2.0,1,no,no
0.29520000457763695,0.27159999847412103,0.802575107296137,3.0,2.0,yes,no,no,no,3.20000004768372,0,no,no
0.293099994659424,0.12539999961853,0.8264462809917359,1.0,1.0,no,no,no,no,3.20000004768372,0,yes,no
0.298799991607666,0.298799991607666,0.790123456790123,4.0,2.0,no,no,no,yes,3.0999999046325697,1,no,no
0.337799987792969,0.226000003814697,0.8,1.0,2.0,no,no,no,yes,3.20000004768372,0,no,no
0.36869998931884795,0.29889999389648403,0.902857142857143,1.0,2.0,no,no,no,no,3.5999999046325697,0,no,no
0.40090000152587896,0.366699981689453,0.7553956834532372,4.0,1.0,no,no,no,yes,1.79999995231628,0,yes,no
0.35,0.35,0.868965517241379,1.0,2.0,no,no,no,no,3.5999999046325697,0,no,no
0.39049999237060495,0.306100006103516,0.8,1.0,2.0,no,no,yes,yes,3.20000004768372,1,yes,no
0.400200004577637,0.279799995422363,0.901960784313726,2.0,2.0,no,no,no,yes,3.0999999046325697,0,no,no
0.395299987792969,0.31270000457763697,0.8881118881118879,1.0,2.0,no,no,no,no,3.5999999046325697,1,yes,no
0.36299999237060493,0.318199996948242,0.7972972972972969,1.0,2.0,no,no,no,no,3.5999999046325697,1,yes,no
0.36700000762939505,0.327999992370605,0.8976377952755911,3.0,2.0,yes,no,no,no,3.5999999046325697,1,no,yes
0.33590000152587896,0.331100006103516,0.902857142857143,1.0,2.0,yes,no,no,yes,3.5999999046325697,1,no,no
0.24229999542236302,0.231499996185303,0.902654867256637,5.0,2.0,no,no,no,yes,10.6000003814697,1,no,yes
0.24760000228881798,0.204500007629395,0.899082568807339,2.0,2.0,no,no,no,no,3.5999999046325697,0,no,no
0.39049999237060495,0.365200004577637,0.9021276595744679,1.0,1.0,no,no,no,no,1.79999995231628,1,no,no
0.322200012207031,0.24219999313354498,0.7575757575757579,4.0,1.0,no,no,no,no,3.0999999046325697,0,no,no
0.321699981689453,0.315300006866455,0.9032258064516129,1.0,2.0,no,no,no,yes,3.5999999046325697,1,no,no
0.426599998474121,0.29920000076293896,0.780487804878049,1.0,2.0,no,no,no,yes,3.20000004768372,1,yes,no
0.309400005340576,0.28309999465942404,0.7058823529411771,1.0,2.0,no,no,no,yes,3.20000004768372,1,no,no
0.33720001220703105,0.28909999847412104,1.0,4.0,2.0,no,no,no,no,3.0999999046325697,1,no,no
0.26,0.19,0.8705882352941179,4.0,1.0,no,no,no,yes,3.5999999046325697,1,no,no
0.35830001831054703,0.295599994659424,0.9034482758620691,1.0,2.0,no,no,no,no,3.20000004768372,0,yes,no
0.3525,0.263400001525879,0.387096774193548,2.0,2.0,no,no,yes,no,3.5999999046325697,0,no,no
0.28309999465942404,0.151000003814697,0.72,2.0,1.0,no,no,yes,yes,3.5999999046325697,0,no,no
0.320699996948242,0.29620000839233396,0.8,2.0,2.0,no,no,no,no,4.30000019073486,0,no,no
0.431500015258789,0.343899993896484,0.864197530864197,2.0,2.0,no,no,no,no,2.0,1,no,yes
0.320699996948242,0.252199993133545,0.9,1.0,2.0,no,no,no,yes,5.300000190734861,1,yes,yes
0.31959999084472696,0.30989999771118204,0.684848484848485,1.0,1.0,no,no,no,yes,3.9000000953674303,1,no,no
0.3995999908447271,0.265799999237061,0.9,2.0,3.0,yes,no,no,no,3.5999999046325697,0,no,yes
0.321100006103516,0.201800003051758,0.8984375,1.0,2.0,no,no,no,no,3.5999999046325697,0,no,no
0.38400001525878896,0.23350000381469702,0.753333333333333,4.0,1.0,no,no,no,yes,3.5999999046325697,1,no,no
0.19,0.08,0.754545454545455,1.0,2.0,no,no,yes,yes,1.79999995231628,1,no,yes
0.04,0.03,0.666666666666667,1.0,2.0,no,no,no,yes,4.30000019073486,0,no,yes
0.34659999847412104,0.265799999237061,1.048,1.0,2.0,no,no,no,yes,3.5999999046325697,0,no,yes
0.484000015258789,0.47200000762939504,1.0,5.0,2.0,yes,no,yes,no,3.20000004768372,1,no,yes
0.32869998931884803,0.288899993896484,0.907692307692308,1.0,2.0,no,no,no,yes,3.5999999046325697,1,no,no
0.28659999847412104,0.199200000762939,0.796610169491525,6.0,1.0,yes,no,no,no,1.79999995231628,0,yes,yes
0.31579999923706104,0.16909999847412102,0.649746192893401,1.0,2.0,no,no,no,no,1.79999995231628,1,no,no
0.419099998474121,0.359900016784668,0.794520547945205,1.0,2.0,no,no,no,no,3.20000004768372,0,no,no
0.37790000915527294,0.22860000610351602,0.8988095238095241,1.0,2.0,no,no,no,yes,2.0,1,no,no
0.44,0.36,0.7482014388489209,1.0,2.0,no,no,no,yes,3.5999999046325697,1,yes,yes
0.32209999084472696,0.32209999084472696,0.9027777777777779,4.0,2.0,yes,no,no,yes,3.20000004768372,1,yes,yes
0.37330001831054704,0.273199996948242,0.75,5.0,1.0,no,no,yes,no,3.0999999046325697,1,no,no
0.29200000762939504,0.207399997711182,0.892857142857143,5.0,2.0,no,no,no,no,2.0,1,no,yes
0.303099994659424,0.29040000915527303,0.9032258064516129,1.0,2.0,no,no,no,no,3.20000004768372,0,no,no
0.307099990844727,0.24,0.666666666666667,5.0,3.0,no,no,no,no,3.20000004768372,0,no,no
0.32,0.25,0.7457627118644069,5.0,2.0,no,no,no,no,4.30000019073486,0,yes,no
0.331800003051758,0.311800003051758,0.797979797979798,2.0,1.0,no,no,no,no,3.5999999046325697,0,no,no
0.33869998931884804,0.293600006103516,0.5379310344827589,2.0,1.0,no,no,no,no,3.20000004768372,0,no,no
0.319400005340576,0.293600006103516,0.60377358490566,1.0,2.0,no,no,no,no,3.20000004768372,1,no,no
0.29170000076293895,0.25059999465942395,0.694444444444444,1.0,1.0,no,no,yes,no,4.30000019073486,0,no,no
0.329500007629395,0.26809999465942397,0.8248175182481751,1.0,2.0,no,no,no,no,3.9000000953674303,1,no,no
0.38299999237060495,0.28440000534057597,0.797235023041475,3.0,1.0,no,no,no,no,3.20000004768372,0,no,no
0.254200000762939,0.202999992370605,0.953488372093023,6.0,2.0,no,no,no,no,3.20000004768372,0,yes,yes
0.316000003814697,0.288899993896484,0.63125,1.0,2.0,no,no,no,yes,3.20000004768372,1,no,no
0.37259998321533205,0.279559993743896,0.8,1.0,2.0,no,no,no,no,4.30000019073486,0,no,no
0.35830001831054703,0.23389999389648397,0.72419104614749,2.0,2.0,no,no,no,yes,3.20000004768372,1,no,no
0.33,0.29,0.7994100294985249,2.0,1.0,yes,no,no,no,4.30000019073486,0,no,no
0.380099983215332,0.21309999465942397,0.753846153846154,1.0,1.0,no,no,no,yes,3.20000004768372,0,yes,no
0.316800003051758,0.23879999160766602,0.748603351955307,1.0,2.0,no,no,no,yes,3.20000004768372,1,no,no
0.38520000457763703,0.219200000762939,0.9290322580645161,1.0,2.0,no,no,no,no,3.0999999046325697,0,no,no
0.345299987792969,0.17629999160766602,0.7542372881355931,1.0,2.0,no,no,no,yes,3.20000004768372,1,no,no
0.29670000076293895,0.282600002288818,0.8918918918918921,2.0,2.0,no,no,no,no,4.30000019073486,0,no,no
0.27579999923706106,0.211000003814697,0.755555555555556,1.0,2.0,no,no,no,no,4.30000019073486,1,no,no
0.40090000152587896,0.25129999160766603,0.747081712062257,3.0,2.0,no,no,no,no,3.0999999046325697,1,yes,no
0.35560001373291,0.25040000915527305,0.6474396936530811,1.0,2.0,no,no,no,yes,3.20000004768372,0,no,no
0.302199993133545,0.177199993133545,0.7346938775510201,2.0,1.0,no,no,no,yes,1.79999995231628,0,no,no
0.218500003814697,0.19700000762939499,0.796019900497512,1.0,2.0,no,no,no,no,3.0999999046325697,1,no,no
0.262999992370605,0.24799999237060502,0.8,1.0,2.0,no,no,no,no,3.20000004768372,0,no,no
0.322999992370605,0.266200008392334,0.7477477477477479,1.0,1.0,no,no,no,no,3.20000004768372,0,no,no
0.35560001373291,0.29620000839233396,0.7987421383647801,4.0,2.0,no,no,no,no,3.0999999046325697,0,no,no
0.307999992370605,0.307999992370605,0.79713035020047,1.0,2.0,no,no,no,no,2.0,0,no,no
0.276000003814697,0.264099998474121,0.8,1.0,1.0,no,no,no,yes,1.79999995231628,1,no,no
0.36560001373291,0.30239999771118203,0.8,1.0,2.0,no,no,no,no,3.0999999046325697,0,no,no
0.33229999542236305,0.33009998321533196,0.5363636363636359,1.0,1.0,no,no,no,no,3.20000004768372,0,no,no
0.2875,0.222800006866455,0.6761904761904761,1.0,2.0,no,no,no,yes,3.20000004768372,1,no,no
0.262199993133545,0.255799999237061,0.63921568627451,1.0,1.0,no,no,no,no,3.0999999046325697,1,no,no
0.3529000091552729,0.276700000762939,0.841666666666667,1.0,2.0,no,no,no,yes,3.0999999046325697,1,no,no
0.35340000152587897,0.274400005340576,0.7965517241379308,3.0,1.0,yes,no,no,no,1.79999995231628,0,no,no
0.301000003814697,0.27829999923706106,0.316091954022989,1.0,2.0,no,no,no,yes,1.79999995231628,0,no,no
0.372700004577637,0.267800006866455,0.8,1.0,2.0,no,no,no,no,3.9000000953674303,0,yes,no
0.35,0.15,0.5342857142857139,3.0,1.0,no,no,no,yes,3.20000004768372,1,no,no
0.35,0.34,0.7448275862068969,1.0,2.0,no,no,no,yes,3.20000004768372,0,no,no
0.17,0.13,0.46153846153846206,3.0,1.0,no,no,no,no,3.5999999046325697,0,no,no
0.17,0.16,0.544444444444444,1.0,1.0,no,no,yes,yes,3.20000004768372,1,no,no
0.3,0.23,0.595652173913043,2.0,1.0,no,no,no,no,3.0999999046325697,0,no,no
0.34,0.3,0.748,1.0,1.0,no,no,no,no,1.79999995231628,0,no,no
0.5,0.23,0.507936507936508,3.0,1.0,yes,no,no,yes,3.20000004768372,0,no,yes
0.21,0.09,0.746666666666667,1.0,2.0,no,no,no,yes,10.6000003814697,1,no,no
0.36,0.35,0.79,1.0,1.0,no,no,no,no,3.20000004768372,0,no,no
0.19,0.19,0.348837209302326,3.0,2.0,no,no,no,no,1.79999995231628,0,no,no
0.32,0.22,0.787878787878788,3.0,1.0,no,no,no,no,1.79999995231628,0,no,no
0.35,0.29,0.674528301886792,3.0,3.0,no,no,no,no,4.30000019073486,0,no,no
0.21,0.19,0.705660377358491,2.0,2.0,no,no,yes,yes,4.30000019073486,0,no,yes
0.28,0.26,0.725907384230288,1.0,1.0,yes,no,no,no,3.20000004768372,0,no,no
0.3,0.24,0.586309523809524,3.0,4.0,no,no,no,no,3.9000000953674303,0,no,no
0.36,0.24,0.7777777777777779,1.0,2.0,no,no,no,no,3.20000004768372,0,no,no
0.27,0.27,0.8026315789473679,2.0,2.0,no,no,no,no,2.0,0,no,no
0.38,0.3,0.578125,2.0,1.0,no,no,no,no,3.20000004768372,0,no,no
0.34,0.3,0.7142857142857142,3.0,4.0,yes,no,yes,yes,3.20000004768372,0,no,no
0.27,0.23,0.754545454545455,3.0,1.0,yes,no,no,yes,3.20000004768372,1,no,no
0.37,0.22,0.8648648648648649,3.0,1.0,no,no,no,no,2.0,0,no,no
0.303299999237061,0.237999992370605,0.48048048048048,2.0,1.0,no,no,no,no,4.30000019073486,0,no,no
0.298600006103516,0.291299991607666,0.675,1.0,1.0,no,no,no,no,3.20000004768372,1,no,no
0.370200004577637,0.360900001525879,0.7619047619047621,1.0,1.0,no,no,no,no,3.0999999046325697,0,no,no
0.365,0.225,0.9047619047619051,6.0,2.0,no,no,no,no,3.20000004768372,1,yes,no
0.36599998474121104,0.275,0.47948717948717995,1.0,1.0,no,no,no,no,3.20000004768372,0,no,no
0.33,0.32,0.7265625,1.0,2.0,no,no,no,yes,1.79999995231628,1,no,no
0.4,0.32,0.543478260869565,1.0,2.0,no,no,no,yes,3.20000004768372,1,no,no
0.27,0.26,0.846715328467153,1.0,2.0,no,no,no,no,3.20000004768372,1,yes,no
0.29,0.29,0.7751937984496121,1.0,2.0,no,no,no,no,3.0999999046325697,0,no,no
0.31,0.3,0.63953488372093,1.0,1.0,no,no,no,no,2.0,0,no,no
0.38,0.21,0.76,6.0,2.0,no,no,no,yes,3.20000004768372,0,yes,no
0.37,0.31,0.866666666666667,1.0,2.0,no,no,no,yes,4.30000019073486,1,yes,no
0.38,0.28,0.847058823529412,1.0,2.0,no,no,no,yes,3.9000000953674303,0,yes,no
0.34,0.33,0.5,1.0,2.0,no,no,no,yes,3.20000004768372,0,no,no
0.42,0.33,0.7967032967032971,1.0,2.0,no,no,no,yes,2.0,0,no,no
0.32,0.28,0.787671232876712,1.0,2.0,no,no,no,no,1.79999995231628,1,no,no
0.385999984741211,0.141999998092651,0.326923076923077,1.0,1.0,no,no,no,no,3.20000004768372,0,no,no
0.34700000762939504,0.27899999618530297,0.7241379310344829,1.0,2.0,no,no,no,yes,3.20000004768372,0,no,no
0.243999996185303,0.23600000381469702,0.6571428571428571,1.0,2.0,no,no,yes,no,4.30000019073486,1,no,no
0.23,0.23,0.44871794871794896,1.0,2.0,no,no,no,no,1.79999995231628,0,no,no
0.34,0.34,0.8888888888888891,1.0,2.0,no,no,no,no,3.20000004768372,0,yes,no
0.35,0.17,0.71304347826087,1.0,2.0,no,no,no,no,1.79999995231628,1,no,no
0.379000015258789,0.24700000762939497,0.8034188034188029,6.0,2.0,yes,no,no,yes,3.20000004768372,1,no,no
0.39,0.27,0.875,1.0,2.0,no,no,no,yes,1.79999995231628,0,no,no
0.42,0.28,0.6896551724137929,1.0,2.0,no,no,no,yes,3.20000004768372,0,no,no
0.26,0.18,0.882075471698113,1.0,1.0,no,no,no,no,1.79999995231628,0,no,no
0.43,0.11,0.751445086705202,2.0,1.0,no,no,no,no,3.20000004768372,0,no,no
0.34,0.26,0.940677966101695,2.0,2.0,no,no,no,no,3.20000004768372,0,no,no
0.2,0.09,0.9,2.0,1.0,no,no,yes,no,3.5999999046325697,1,no,no
0.36,0.29,0.907894736842105,1.0,2.0,yes,no,no,no,4.30000019073486,0,no,no
0.32,0.25,0.9492753623188409,2.0,2.0,no,no,no,no,1.79999995231628,1,yes,no
0.35,0.35,0.632075471698113,1.0,2.0,no,no,no,yes,3.20000004768372,1,no,no
0.47,0.06,0.8931297709923659,1.0,1.0,no,no,yes,no,1.79999995231628,1,no,no
0.39,0.29,0.776859504132231,6.0,2.0,yes,no,no,no,2.0,0,yes,no
0.34,0.29,0.8947368421052628,1.0,2.0,no,no,no,no,3.20000004768372,1,no,no
0.38,0.27,0.855172413793103,1.0,2.0,no,no,no,no,10.6000003814697,0,yes,no
0.36799999237060493,0.28100000381469703,1.23913043478261,2.0,2.0,no,no,no,yes,2.0,0,yes,yes
0.3,0.28,0.8,1.0,2.0,no,no,no,no,3.0999999046325697,0,no,no
0.390999984741211,0.325,0.9285714285714292,1.0,2.0,no,no,no,no,1.79999995231628,0,no,no
0.3,0.09,0.900763358778626,2.0,2.0,no,no,no,no,3.5999999046325697,1,no,no
0.41,0.24,0.857142857142857,1.0,2.0,no,no,no,yes,3.20000004768372,1,no,no
0.34,0.27,0.4166666666666671,2.0,1.0,no,no,no,no,3.20000004768372,1,no,no
0.26,0.26,0.44642857142857106,1.0,2.0,no,no,no,yes,3.20000004768372,1,no,no
0.35,0.34,0.376344086021505,1.0,1.0,no,no,no,no,3.20000004768372,1,no,no
0.09,0.04,0.4,1.0,2.0,no,no,no,no,3.20000004768372,1,no,no
0.26,0.21,0.901041666666667,1.0,2.0,no,no,no,no,1.79999995231628,0,no,no
0.44,0.3,0.7594936708860759,1.0,1.0,no,no,no,no,3.20000004768372,0,no,no
0.35,0.23,0.783216783216783,2.0,2.0,yes,no,no,yes,3.20000004768372,1,no,no
0.39,0.25,0.596153846153846,2.0,1.0,no,no,no,no,4.30000019073486,0,no,no
0.31,0.22,0.73,5.0,2.0,no,no,no,no,1.79999995231628,0,no,no
0.4,0.12,0.766129032258065,1.0,1.0,no,no,no,no,3.0999999046325697,1,no,no
0.41,0.33,0.680412371134021,2.0,1.0,no,no,yes,no,1.79999995231628,0,no,no
0.24,0.19,0.7953216374269009,2.0,1.0,no,no,no,no,1.79999995231628,0,no,no
0.33,0.3,0.8,2.0,1.0,no,no,no,no,3.20000004768372,0,no,no
0.37,0.27,0.7304347826086959,1.0,2.0,no,no,no,no,4.30000019073486,0,no,no
0.35,0.34,0.5217391304347829,1.0,1.0,no,no,no,no,3.9000000953674303,0,no,no
0.42,0.29,0.666666666666667,6.0,2.0,yes,no,no,no,10.6000003814697,1,no,yes
0.33,0.28,0.8,6.0,2.0,no,no,no,no,1.79999995231628,0,yes,no
0.34,0.23,0.8,1.0,1.0,no,no,no,no,3.9000000953674303,0,no,no
0.36,0.34,0.834782608695652,1.0,3.0,no,no,no,no,4.30000019073486,0,no,no
0.32,0.12,0.8,3.0,1.0,yes,no,yes,yes,3.20000004768372,0,no,yes
0.32,0.29,0.7875,3.0,2.0,no,no,no,yes,4.30000019073486,0,no,no
0.27,0.21,0.8060046189376441,2.0,1.0,no,no,no,no,3.9000000953674303,0,no,no
0.33,0.21,0.474254742547426,1.0,1.0,no,no,yes,no,3.5999999046325697,0,no,no
0.38,0.31,0.7142857142857142,5.0,1.0,no,no,no,no,3.20000004768372,0,no,no
0.36,0.28,0.7156862745098042,2.0,1.0,no,no,no,no,3.20000004768372,0,yes,no
0.24,0.23,0.7984496124031009,1.0,2.0,no,no,no,yes,3.0999999046325697,0,no,no
